match_id,season,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,striker_id,non_striker_id,bowler_id
1136596,2018,2,12.6,Sunrisers Hyderabad,Delhi Daredevils,MK Pandey,KS Williamson,A Mishra,1,0,,,,,,,,,,93b4fc78,d027ba9f,6b19d823
392213,2009,1,13.5,Royal Challengers Bangalore,Rajasthan Royals,RE van der Merwe,V Kohli,M Morkel,1,0,,,,,,,,,,05c2ca46,ba607b88,5bb5a915
392236,2009,2,4.2,Deccan Chargers,Royal Challengers Bangalore,HH Gibbs,AC Gilchrist,P Kumar,6,0,,,,,,,,,,e1d1b294,2b6e6dec,e938e1bc
548368,2012,1,0.6,Kolkata Knight Riders,Chennai Super Kings,G Gambhir,BB McCullum,SB Jakati,0,0,,,,,,,,,,bb345e0b,b8a55852,c8179c68
729289,2014,2,17.6,Delhi Daredevils,Kolkata Knight Riders,JP Duminy,JDS Neesham,M Morkel,6,0,,,,,,,,,,2e8994e7,9219eff0,5bb5a915
1216528,2020/21,1,5.5,Chennai Super Kings,Sunrisers Hyderabad,AT Rayudu,SR Watson,S Nadeem,0,0,,,,,,,,,,70d205c9,4329fbb5,9d80c5e1
829735,2015,2,15.3,Rajasthan Royals,Chennai Super Kings,AM Rahane,SR Watson,MM Sharma,0,0,,,,,,,,,,29e95537,4329fbb5,759ac88f
548363,2012,2,7.2,Kolkata Knight Riders,Mumbai Indians,JH Kallis,MK Tiwary,KA Pollard,1,0,,,,,,,,,,86dc8f2e,26e5cabf,a757b0d8
829715,2015,1,0.7,Delhi Daredevils,Rajasthan Royals,MA Agarwal,SS Iyer,TG Southee,1,0,,,,,,,,,,00ea847a,85ec8e33,13c35c9e
980937,2016,1,1.1,Royal Challengers Bangalore,Gujarat Lions,SR Watson,V Kohli,DS Kulkarni,4,0,,,,,,,,,,4329fbb5,ba607b88,d2a989fc
336037,2007/08,1,2.6,Deccan Chargers,Chennai Super Kings,SB Styris,AC Gilchrist,M Ntini,0,0,,,,,,,,,,57efa3be,2b6e6dec,20a941bb
501263,2011,2,3.1,Rajasthan Royals,Mumbai Indians,SR Watson,R Dravid,SL Malinga,0,0,,,,,,,,,,4329fbb5,0184dc35,a12e1d51
980977,2016,2,18.3,Kings XI Punjab,Royal Challengers Bangalore,MP Stoinis,F Behardien,SR Watson,4,0,,,,,,,,,,d9273ee7,dce2019b,4329fbb5
1304060,2022,2,2.4,Kolkata Knight Riders,Mumbai Indians,VR Iyer,AM Rahane,Basil Thampi,0,0,,,,,,,,,,a24be938,29e95537,871e9faf
1175370,2019,2,14.4,Chennai Super Kings,Mumbai Indians,RA Jadeja,KM Jadhav,HH Pandya,0,0,,,,,,caught,RA Jadeja,,,fe93fd9d,99d63244,dbe50b21
980953,2016,1,9.5,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,KS Williamson,Parvez Rasool,1,0,,,,,,,,,,dcce6f09,d027ba9f,9170ff49
980935,2016,1,14.3,Kings XI Punjab,Sunrisers Hyderabad,NS Naik,AR Patel,MC Henriques,0,1,1.0,,,,,,,,,aedc3b7c,2e171977,32198ae0
980905,2016,2,10.6,Gujarat Lions,Kings XI Punjab,KD Karthik,AJ Finch,Sandeep Sharma,0,0,,,,,,,,,,c03f1114,b8d490fd,ce820073
419109,2009/10,1,9.3,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,R Dravid,M Kartik,1,0,,,,,,,,,,86dc8f2e,0184dc35,abfeb126
1304104,2022,1,19.6,Rajasthan Royals,Delhi Capitals,HE van der Dussen,TA Boult,SN Thakur,2,0,,,,,,,,,,9948e262,a818c1be,1abb78f8
548318,2012,2,10.5,Chennai Super Kings,Royal Challengers Bangalore,F du Plessis,MS Dhoni,M Muralitharan,1,0,,,,,,,,,,3355b542,4a8a2e3b,4ba44e19
335993,2007/08,1,11.3,Kolkata Knight Riders,Chennai Super Kings,LR Shukla,Mohammad Hafeez,P Amarnath,1,0,,,,,,,,,,b1451597,9ab63e7b,6ad3a659
1304048,2022,1,13.5,Mumbai Indians,Delhi Capitals,Tilak Varma,Ishan Kishan,Lalit Yadav,1,0,,,,,,,,,,b0482a1d,752f7486,ad427b5c
501216,2011,1,7.2,Deccan Chargers,Delhi Daredevils,S Sohal,KC Sangakkara,S Nadeem,1,0,,,,,,,,,,3fca55af,6b71e6cf,9d80c5e1
335997,2007/08,1,19.2,Kolkata Knight Riders,Mumbai Indians,LR Shukla,M Kartik,CRD Fernando,1,0,,,,,,,,,,b1451597,abfeb126,342d8ade
1082606,2017,2,6.5,Mumbai Indians,Gujarat Lions,JC Buttler,N Rana,RA Jadeja,1,0,,,,,,,,,,99b75528,fb2d1dda,fe93fd9d
734033,2014,2,8.6,Rajasthan Royals,Kings XI Punjab,SV Samson,STR Binny,R Dhawan,1,0,,,,,,,,,,a4cc73aa,bd17b45f,26a85969
1175359,2019,1,2.4,Kings XI Punjab,Rajasthan Royals,CH Gayle,MA Agarwal,DS Kulkarni,4,0,,,,,,,,,,db584dad,00ea847a,d2a989fc
1178429,2019,2,19.2,Royal Challengers Bangalore,Sunrisers Hyderabad,UT Yadav,C de Grandhomme,Mohammad Nabi,4,0,,,,,,,,,,cc1e8c68,94d7f855,62af8546
598025,2013,2,8.4,Kings XI Punjab,Pune Warriors,Mandeep Singh,DA Miller,R Sharma,1,0,,,,,,,,,,c3a96caf,d67d5f00,5d9a1a73
734029,2014,2,9.4,Sunrisers Hyderabad,Chennai Super Kings,S Dhawan,DA Warner,R Ashwin,2,0,,,,,,,,,,0a476045,dcce6f09,495d42a5
1175371,2019,2,8.3,Sunrisers Hyderabad,Delhi Capitals,V Shankar,MK Pandey,S Lamichhane,2,0,,,,,,,,,,0994d0ae,93b4fc78,b410bd3d
419152,2009/10,2,0.4,Delhi Daredevils,Mumbai Indians,DA Warner,V Sehwag,Z Khan,4,0,,,,,,,,,,dcce6f09,8ba8195d,91a4a398
980905,2016,1,2.2,Kings XI Punjab,Gujarat Lions,M Vijay,M Vohra,P Kumar,1,0,,,,,,,,,,4b57e452,c03e2850,e938e1bc
1216526,2020/21,1,2.5,Kolkata Knight Riders,Mumbai Indians,RA Tripathi,Shubman Gill,TA Boult,4,0,,,,,,,,,,77255a9e,b4b99816,a818c1be
501259,2011,1,5.6,Pune Warriors,Deccan Chargers,RV Uthappa,MK Pandey,DT Christian,4,0,,,,,,,,,,1c17e270,93b4fc78,2a2e6343
392220,2009,2,13.5,Rajasthan Royals,Deccan Chargers,M Morkel,RA Jadeja,RG Sharma,0,0,,,,,,,,,,5bb5a915,fe93fd9d,740742ef
336018,2007/08,2,7.2,Mumbai Indians,Chennai Super Kings,SR Tendulkar,ST Jayasuriya,Joginder Sharma,0,1,1.0,,,,,,,,,d2c2b2d5,f233bbb4,9f961c14
1136597,2018,1,9.2,Mumbai Indians,Kolkata Knight Riders,E Lewis,SA Yadav,AD Russell,0,0,,,,,,caught,E Lewis,,,0ebfb1ad,271f83cd,bbd41817
829791,2015,2,9.3,Kolkata Knight Riders,Kings XI Punjab,YK Pathan,SA Yadav,BE Hendricks,0,0,,,,,,,,,,3c6ffae8,271f83cd,b56dc5f7
1175370,2019,1,17.1,Mumbai Indians,Chennai Super Kings,SA Yadav,HH Pandya,DJ Bravo,1,0,,,,,,,,,,271f83cd,dbe50b21,87e562a9
501269,2011,2,14.1,Mumbai Indians,Kolkata Knight Riders,JEC Franklin,KA Pollard,JH Kallis,2,0,,,,,,,,,,cf73ad76,a757b0d8,86dc8f2e
598002,2013,2,16.4,Chennai Super Kings,Mumbai Indians,MS Dhoni,R Ashwin,Harbhajan Singh,1,0,,,,,,,,,,4a8a2e3b,495d42a5,8b5b6769
1082650,2017,1,3.2,Mumbai Indians,Rising Pune Supergiant,RG Sharma,AT Rayudu,Washington Sundar,0,0,,,,,,,,,,740742ef,70d205c9,f19ccfad
1136579,2018,1,15.2,Delhi Daredevils,Royal Challengers Bangalore,RR Pant,GJ Maxwell,YS Chahal,1,0,,,,,,,,,,919a3be2,b681e71e,57ee1fde
1254061,2021,1,1.4,Punjab Kings,Rajasthan Royals,KL Rahul,MA Agarwal,Mustafizur Rahman,1,0,,,,,,,,,,b17e2f24,00ea847a,0a8fce53
1175372,2019,2,3.3,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa,CA Lynn,NA Saini,0,0,,,,,,,,,,1c17e270,45eda7c8,21d4e29b
1136586,2018,2,16.5,Kolkata Knight Riders,Delhi Daredevils,AD Russell,PP Chawla,LE Plunkett,0,0,,,,,,,,,,bbd41817,98ae73b1,9a963804
1216542,2020/21,2,16.4,Kings XI Punjab,Sunrisers Hyderabad,Arshdeep Singh,Ravi Bishnoi,T Natarajan,0,0,,,,,,,,,,244048f6,df064e1a,ce794613
1082638,2017,1,8.1,Mumbai Indians,Sunrisers Hyderabad,HH Pandya,RG Sharma,Rashid Khan,0,0,,,,,,,,,,dbe50b21,740742ef,5f547c8b
1254094,2021,1,8.2,Chennai Super Kings,Punjab Kings,AT Rayudu,F du Plessis,CJ Jordan,2,0,,,,,,,,,,70d205c9,3355b542,ffe699c0
336027,2007/08,2,10.5,Rajasthan Royals,Kolkata Knight Riders,YK Pathan,M Kaif,Umar Gul,0,1,,,,1.0,,,,,,3c6ffae8,d84378a4,16dfcc19
336008,2007/08,2,11.3,Mumbai Indians,Rajasthan Royals,DJ Bravo,RV Uthappa,SR Watson,0,0,,,,,,caught,DJ Bravo,,,87e562a9,1c17e270,4329fbb5
1312198,2022,2,0.4,Lucknow Super Giants,Royal Challengers Bangalore,KL Rahul,Q de Kock,Mohammed Siraj,1,0,,,,,,,,,,b17e2f24,372455c4,2f49c897
548380,2012,1,8.2,Chennai Super Kings,Delhi Daredevils,SK Raina,M Vijay,VR Aaron,0,0,,,,,,,,,,1dc12ab9,4b57e452,0a3d54b9
734035,2014,2,11.2,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,F du Plessis,Yuvraj Singh,1,0,,,,,,,,,,4a8a2e3b,3355b542,1c914163
829817,2015,1,4.4,Mumbai Indians,Chennai Super Kings,LMP Simmons,PA Patel,R Ashwin,0,0,,,,,,,,,,89f64c19,b5da6c24,495d42a5
1136615,2018,1,6.1,Delhi Daredevils,Mumbai Indians,RR Pant,SS Iyer,M Markande,1,0,,,,,,,,,,919a3be2,85ec8e33,a9fd84fb
598066,2013,2,17.6,Mumbai Indians,Kings XI Punjab,NM Coulter-Nile,Harbhajan Singh,Sandeep Sharma,6,0,,,,,,,,,,56ab442f,8b5b6769,ce820073
1216536,2020/21,2,9.2,Chennai Super Kings,Kolkata Knight Riders,AT Rayudu,RD Gaikwad,N Rana,4,0,,,,,,,,,,70d205c9,45a43fe2,fb2d1dda
501238,2011,1,5.4,Delhi Daredevils,Kochi Tuskers Kerala,DA Warner,NV Ojha,S Sreesanth,0,0,,,,,,,,,,dcce6f09,890946a0,6b8eb6e5
829781,2015,2,9.6,Sunrisers Hyderabad,Kolkata Knight Riders,GH Vihari,MC Henriques,PP Chawla,1,0,,,,,,,,,,94253925,32198ae0,98ae73b1
336007,2007/08,1,5.1,Chennai Super Kings,Deccan Chargers,SP Fleming,SK Raina,SB Styris,0,0,,,,,,,,,,eea6b7f1,1dc12ab9,57efa3be
1216539,2020/21,1,10.5,Delhi Capitals,Chennai Super Kings,RR Pant,PP Shaw,PP Chawla,0,0,,,,,,,,,,919a3be2,8b3e9c7c,98ae73b1
734035,2014,1,2.1,Royal Challengers Bangalore,Chennai Super Kings,VH Zol,YV Takawale,A Nehra,0,0,,,,,,,,,,6dbcf855,4e04666c,96fd40ae
336013,2007/08,1,3.1,Chennai Super Kings,Kings XI Punjab,S Badrinath,SK Raina,IK Pathan,0,0,,,,,,,,,,3576e47e,1dc12ab9,5fa06777
548357,2012,2,17.5,Kolkata Knight Riders,Delhi Daredevils,DB Das,YK Pathan,M Morkel,0,0,,,,,,,,,,7050a1e7,3c6ffae8,5bb5a915
392210,2009,2,13.2,Kings XI Punjab,Rajasthan Royals,IK Pathan,Yuvraj Singh,SK Warne,4,0,,,,,,,,,,5fa06777,1c914163,bb18be76
598029,2013,2,11.1,Mumbai Indians,Kolkata Knight Riders,KA Pollard,RG Sharma,R Bhatia,1,0,,,,,,,,,,a757b0d8,740742ef,33a364a6
1254094,2021,2,4.1,Punjab Kings,Chennai Super Kings,MA Agarwal,KL Rahul,SN Thakur,4,0,,,,,,,,,,00ea847a,b17e2f24,1abb78f8
1178425,2019,1,7.5,Chennai Super Kings,Delhi Capitals,F du Plessis,SK Raina,A Mishra,1,0,,,,,,,,,,3355b542,1dc12ab9,6b19d823
598012,2013,2,6.3,Chennai Super Kings,Royal Challengers Bangalore,S Badrinath,SK Raina,DT Christian,1,0,,,,,,,,,,3576e47e,1dc12ab9,2a2e6343
501265,2011,1,2.4,Delhi Daredevils,Pune Warriors,DA Warner,NV Ojha,AC Thomas,1,0,,,,,,,,,,dcce6f09,890946a0,b552a935
829761,2015,2,12.1,Delhi Daredevils,Kolkata Knight Riders,KM Jadhav,JP Duminy,SP Narine,1,0,,,,,,,,,,99d63244,2e8994e7,9d430b40
1304113,2022,2,3.1,Royal Challengers Bangalore,Gujarat Titans,V Kohli,F du Plessis,HH Pandya,0,0,,,,,,,,,,ba607b88,3355b542,dbe50b21
548345,2012,2,17.5,Rajasthan Royals,Delhi Daredevils,BJ Hodge,AM Rahane,UT Yadav,1,0,,,,,,,,,,b57f8a9a,29e95537,cc1e8c68
392239,2009,1,4.2,Deccan Chargers,Royal Challengers Bangalore,A Symonds,HH Gibbs,JH Kallis,0,0,,,,,,,,,,bd77eb62,e1d1b294,86dc8f2e
598004,2013,1,18.5,Royal Challengers Bangalore,Sunrisers Hyderabad,MC Henriques,R Vinay Kumar,DW Steyn,1,0,,,,,,,,,,32198ae0,41eb4a4f,8fd1a8f5
392206,2009,2,0.2,Delhi Daredevils,Chennai Super Kings,G Gambhir,DA Warner,JA Morkel,0,0,,,,,,,,,,bb345e0b,dcce6f09,c3d35165
1304103,2022,1,1.6,Gujarat Titans,Lucknow Super Giants,WP Saha,Shubman Gill,PVD Chameera,0,0,,,,,,,,,,fe11caa6,b4b99816,327b58d3
1304089,2022,1,18.4,Royal Challengers Bangalore,Gujarat Titans,MK Lomror,Shahbaz Ahmed,LH Ferguson,0,0,,,,,,,,,,da934ee8,f9e6e7ef,2f9d0389
1216498,2020/21,2,4.1,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,JM Bairstow,Mohammed Shami,1,0,,,,,,,,,,dcce6f09,abb83e27,8cf9814c
1216524,2020/21,2,4.6,Delhi Capitals,Sunrisers Hyderabad,SO Hetmyer,AM Rahane,Sandeep Sharma,0,0,,,,,,,,,,48a1d7b7,29e95537,ce820073
548349,2012,2,2.4,Delhi Daredevils,Rajasthan Royals,V Sehwag,KP Pietersen,AA Chavan,4,0,,,,,,,,,,8ba8195d,39f01cdb,29d72eb2
980983,2016,1,0.6,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan,DA Warner,J Yadav,1,0,,,,,,,,,,0a476045,dcce6f09,81049310
336020,2007/08,1,4.4,Delhi Daredevils,Deccan Chargers,S Dhawan,G Gambhir,DP Vijaykumar,0,0,,,,,,,,,,0a476045,bb345e0b,acd4f5dc
980951,2016,2,0.3,Kolkata Knight Riders,Delhi Daredevils,RV Uthappa,G Gambhir,Z Khan,1,0,,,,,,,,,,1c17e270,bb345e0b,91a4a398
1254080,2021,1,15.3,Sunrisers Hyderabad,Chennai Super Kings,MK Pandey,DA Warner,RA Jadeja,0,0,,,,,,,,,,93b4fc78,dcce6f09,fe93fd9d
733977,2014,1,5.3,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,DA Warner,HV Patel,0,1,1.0,,,,,,,,,0a476045,dcce6f09,f986ca1a
598024,2013,1,2.5,Mumbai Indians,Delhi Daredevils,SR Tendulkar,DR Smith,IK Pathan,0,0,,,,,,,,,,d2c2b2d5,35205dfc,5fa06777
729307,2014,1,8.3,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,DA Miller,JH Kallis,1,0,,,,,,,,,,8ba8195d,d67d5f00,86dc8f2e
829819,2015,2,18.1,Rajasthan Royals,Royal Challengers Bangalore,DS Kulkarni,Ankit Sharma,YS Chahal,1,0,,,,,,,,,,d2a989fc,24d94623,57ee1fde
1082592,2017,1,0.2,Mumbai Indians,Rising Pune Supergiant,PA Patel,JC Buttler,AB Dinda,0,0,,,,,,,,,,b5da6c24,99b75528,66b30f71
1254083,2021,2,5.5,Royal Challengers Bangalore,Punjab Kings,RM Patidar,V Kohli,Ravi Bishnoi,1,0,,,,,,,,,,c740ea83,ba607b88,df064e1a
829779,2015,2,1.3,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,NJ Maddinson,A Nehra,2,0,,,,,,,,,,ba607b88,44afbf2d,96fd40ae
1216492,2020/21,2,9.5,Chennai Super Kings,Mumbai Indians,AT Rayudu,F du Plessis,RD Chahar,1,0,,,,,,,,,,70d205c9,3355b542,2ed569a0
548380,2012,2,2.6,Delhi Daredevils,Chennai Super Kings,V Sehwag,DPMD Jayawardene,BW Hilfenhaus,0,1,1.0,,,,,,,,,8ba8195d,d18f9182,f3171936
548329,2012,2,16.1,Delhi Daredevils,Deccan Chargers,NV Ojha,DA Warner,TP Sudhindra,0,0,,,,,,,,,,890946a0,dcce6f09,2f3817ce
1082604,2017,2,17.6,Sunrisers Hyderabad,Kolkata Knight Riders,Bipul Sharma,NV Ojha,TA Boult,1,0,,,,,,,,,,c18496e1,890946a0,a818c1be
1136575,2018,2,13.2,Kolkata Knight Riders,Rajasthan Royals,KD Karthik,N Rana,S Gopal,2,0,,,,,,,,,,c03f1114,fb2d1dda,7a8bd078
419161,2009/10,1,9.4,Mumbai Indians,Kolkata Knight Riders,JP Duminy,SS Tiwary,M Kartik,1,0,,,,,,,,,,2e8994e7,709b0bac,abfeb126
980953,2016,2,4.4,Royal Challengers Bangalore,Sunrisers Hyderabad,KL Rahul,V Kohli,A Nehra,1,0,,,,,,,,,,b17e2f24,ba607b88,96fd40ae
1178401,2019,1,13.2,Kolkata Knight Riders,Delhi Capitals,AD Russell,Shubman Gill,AR Patel,4,0,,,,,,,,,,bbd41817,b4b99816,2e171977
392214,2009,2,13.2,Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,DPMD Jayawardene,JA Morkel,2,0,,,,,,,,,,1c914163,d18f9182,c3d35165
1304109,2022,1,8.2,Rajasthan Royals,Lucknow Super Giants,SV Samson,YBK Jaiswal,JO Holder,1,0,,,,,,,,,,a4cc73aa,6c19c6e5,0f721006
1254098,2021,1,6.3,Kolkata Knight Riders,Chennai Super Kings,EJG Morgan,RA Tripathi,RA Jadeja,1,0,,,,,,,,,,d2a6c0e6,77255a9e,fe93fd9d
419126,2009/10,2,15.4,Rajasthan Royals,Deccan Chargers,YK Pathan,FY Fazal,R Sharma,6,0,,,,,,,,,,3c6ffae8,c15e2193,5d9a1a73
1254104,2021,1,17.6,Chennai Super Kings,Mumbai Indians,DJ Bravo,RD Gaikwad,AF Milne,6,0,,,,,,,,,,87e562a9,45a43fe2,350bb1b1
1082647,2017,1,9.1,Rising Pune Supergiant,Mumbai Indians,AM Rahane,MK Tiwary,KH Pandya,1,0,,,,,,,,,,29e95537,26e5cabf,5b8c830e
1304095,2022,1,0.1,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,F du Plessis,Mukesh Choudhary,1,0,,,,,,,,,,ba607b88,3355b542,765a4731
1216523,2020/21,2,14.2,Kings XI Punjab,Kolkata Knight Riders,MA Agarwal,KL Rahul,M Prasidh Krishna,0,0,,,,,,caught,MA Agarwal,,,00ea847a,b17e2f24,85e0cf10
598035,2013,2,9.5,Pune Warriors,Delhi Daredevils,AJ Finch,RV Uthappa,S Nadeem,1,0,,,,,,,,,,b8d490fd,1c17e270,9d80c5e1
980997,2016,1,6.6,Delhi Daredevils,Rising Pune Supergiants,KK Nair,SV Samson,IK Pathan,1,0,,,,,,,,,,944533a5,a4cc73aa,5fa06777
1304110,2022,1,7.4,Delhi Capitals,Punjab Kings,Lalit Yadav,MR Marsh,R Dhawan,1,0,,,,,,,,,,ad427b5c,3d8feaf8,26a85969
1304049,2022,2,3.3,Punjab Kings,Royal Challengers Bangalore,MA Agarwal,S Dhawan,Mohammed Siraj,6,0,,,,,,,,,,00ea847a,0a476045,2f49c897
336040,2007/08,1,4.6,Chennai Super Kings,Rajasthan Royals,PA Patel,S Vidyut,MM Patel,2,0,,,,,,,,,,b5da6c24,756389bd,f0f628c7
1216526,2020/21,1,2.6,Kolkata Knight Riders,Mumbai Indians,RA Tripathi,Shubman Gill,TA Boult,0,0,,,,,,caught,RA Tripathi,,,77255a9e,b4b99816,a818c1be
598037,2013,2,2.5,Kings XI Punjab,Mumbai Indians,SE Marsh,M Vohra,MG Johnson,1,0,,,,,,,,,,508a1ea7,c03e2850,f5180fe6
419133,2009/10,2,7.6,Chennai Super Kings,Royal Challengers Bangalore,M Vijay,SK Raina,JH Kallis,2,0,,,,,,,,,,4b57e452,1dc12ab9,86dc8f2e
980925,2016,2,7.3,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,GJ Maxwell,1,0,,,,,,,,,,1c17e270,bb345e0b,b681e71e
419138,2009/10,2,1.5,Deccan Chargers,Mumbai Indians,HH Gibbs,AC Gilchrist,SL Malinga,0,0,,,,,,,,,,e1d1b294,2b6e6dec,a12e1d51
729279,2014,2,6.4,Mumbai Indians,Kolkata Knight Riders,AT Rayudu,AP Tare,JH Kallis,2,0,,,,,,,,,,70d205c9,855a210c,86dc8f2e
392235,2009,1,15.4,Mumbai Indians,Delhi Daredevils,AM Rahane,PR Shah,R Bhatia,1,0,,,,,,,,,,29e95537,0aadc906,33a364a6
419119,2009/10,2,17.5,Royal Challengers Bangalore,Mumbai Indians,EJG Morgan,JH Kallis,SL Malinga,0,0,,,,,,,,,,d2a6c0e6,86dc8f2e,a12e1d51
501229,2011,1,12.1,Deccan Chargers,Kochi Tuskers Kerala,CL White,KC Sangakkara,RA Jadeja,2,0,,,,,,,,,,d0513f63,6b71e6cf,fe93fd9d
1254090,2021,2,7.3,Punjab Kings,Royal Challengers Bangalore,MA Agarwal,KL Rahul,DT Christian,1,0,,,,,,,,,,00ea847a,b17e2f24,2a2e6343
392203,2009,1,8.6,Mumbai Indians,Kolkata Knight Riders,JP Duminy,AM Nayar,CH Gayle,1,0,,,,,,,,,,2e8994e7,a45a5e8d,db584dad
419133,2009/10,2,11.3,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,SK Raina,A Kumble,0,0,,,,,,,,,,4a8a2e3b,1dc12ab9,0c2730df
598039,2013,1,17.3,Mumbai Indians,Sunrisers Hyderabad,AT Rayudu,KA Pollard,NLTC Perera,1,0,,,,,,,,,,70d205c9,a757b0d8,0f12f9df
548326,2012,1,1.7,Deccan Chargers,Rajasthan Royals,KC Sangakkara,S Dhawan,A Singh,4,0,,,,,,,,,,6b71e6cf,0a476045,5b040b81
1216506,2020/21,2,2.4,Chennai Super Kings,Kings XI Punjab,RD Gaikwad,F du Plessis,CJ Jordan,2,0,,,,,,,,,,45a43fe2,3355b542,ffe699c0
1178400,2019,1,5.2,Rajasthan Royals,Chennai Super Kings,SV Samson,SPD Smith,MJ Santner,0,0,,,,,,caught,SV Samson,,,a4cc73aa,30a45b23,e4a0deae
980951,2016,1,18.5,Delhi Daredevils,Kolkata Knight Riders,RR Pant,CR Brathwaite,UT Yadav,1,0,,,,,,,,,,919a3be2,e342e5fb,cc1e8c68
548353,2012,2,16.4,Pune Warriors,Kolkata Knight Riders,AD Mathews,SC Ganguly,SP Narine,1,0,,,,,,,,,,896d78ad,725529bc,9d430b40
1136606,2018,2,7.1,Chennai Super Kings,Sunrisers Hyderabad,SR Watson,AT Rayudu,Shakib Al Hasan,1,0,,,,,,,,,,4329fbb5,70d205c9,7dc35884
1216543,2020/21,1,3.6,Delhi Capitals,Rajasthan Royals,SS Iyer,S Dhawan,Kartik Tyagi,0,0,,,,,,,,,,85ec8e33,0a476045,5d2eea49
829713,2015,1,17.6,Kolkata Knight Riders,Royal Challengers Bangalore,AD Russell,YK Pathan,AN Ahmed,1,0,,,,,,,,,,bbd41817,3c6ffae8,2af1b6d2
1082627,2017,1,5.7,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,DA Warner,Kuldeep Yadav,0,1,1.0,,,,,,,,,0a476045,dcce6f09,8d2c70ad
548326,2012,1,8.6,Deccan Chargers,Rajasthan Royals,S Dhawan,KC Sangakkara,SK Trivedi,0,0,,,,,,,,,,0a476045,6b71e6cf,3d7e087f
548310,2012,1,0.1,Royal Challengers Bangalore,Delhi Daredevils,AB McDonald,CA Pujara,IK Pathan,0,0,,,,,,,,,,16043342,d4f9dbd4,5fa06777
335998,2007/08,2,13.3,Royal Challengers Bangalore,Delhi Daredevils,JH Kallis,R Dravid,V Sehwag,0,1,,,,1.0,,,,,,86dc8f2e,0184dc35,8ba8195d
1304096,2022,1,17.5,Delhi Capitals,Sunrisers Hyderabad,DA Warner,R Powell,Kartik Tyagi,1,0,,,,,,,,,,dcce6f09,650d5e49,5d2eea49
392181,2009,2,12.3,Chennai Super Kings,Mumbai Indians,ML Hayden,MS Dhoni,ST Jayasuriya,4,0,,,,,,,,,,d8699ab7,4a8a2e3b,f233bbb4
829823,2015,2,7.1,Chennai Super Kings,Mumbai Indians,DR Smith,SK Raina,Harbhajan Singh,4,0,,,,,,,,,,35205dfc,1dc12ab9,8b5b6769
1216521,2020/21,1,15.4,Chennai Super Kings,Mumbai Indians,SM Curran,Imran Tahir,JJ Bumrah,0,0,,,,,,,,,,e94915e6,acee4cc4,462411b3
1136619,2018,1,10.2,Sunrisers Hyderabad,Kolkata Knight Riders,Shakib Al Hasan,WP Saha,PP Chawla,1,0,,,,,,,,,,7dc35884,fe11caa6,98ae73b1
548372,2012,2,2.5,Delhi Daredevils,Royal Challengers Bangalore,UBT Chand,Y Venugopal Rao,R Vinay Kumar,1,0,,,,,,,,,,0c94f480,fe763256,41eb4a4f
1216544,2020/21,2,3.4,Chennai Super Kings,Royal Challengers Bangalore,F du Plessis,RD Gaikwad,Mohammed Siraj,4,0,,,,,,,,,,3355b542,45a43fe2,2f49c897
1304104,2022,2,6.4,Delhi Capitals,Rajasthan Royals,MR Marsh,DA Warner,KR Sen,0,0,,,,,,,,,,3d8feaf8,dcce6f09,2e78f685
1254093,2021,1,2.2,Rajasthan Royals,Mumbai Indians,E Lewis,YBK Jaiswal,JJ Bumrah,0,0,,,,,,,,,,0ebfb1ad,6c19c6e5,462411b3
548314,2012,2,8.6,Mumbai Indians,Deccan Chargers,RG Sharma,AT Rayudu,DT Christian,0,0,,,,,,,,,,740742ef,70d205c9,2a2e6343
548341,2012,1,17.4,Deccan Chargers,Pune Warriors,JP Duminy,IR Jaggi,MN Samuels,1,0,,,,,,,,,,2e8994e7,dded65e7,f846de6a
733981,2014,1,9.5,Delhi Daredevils,Chennai Super Kings,KD Karthik,M Vijay,DR Smith,1,0,,,,,,,,,,c03f1114,4b57e452,35205dfc
392203,2009,1,16.3,Mumbai Indians,Kolkata Knight Riders,JP Duminy,AM Rahane,M Kartik,4,0,,,,,,,,,,2e8994e7,29e95537,abfeb126
419158,2009/10,1,6.1,Rajasthan Royals,Kolkata Knight Riders,SR Watson,NV Ojha,M Kartik,1,0,,,,,,,,,,4329fbb5,890946a0,abfeb126
1175363,2019,2,16.5,Sunrisers Hyderabad,Rajasthan Royals,YK Pathan,Rashid Khan,JC Archer,1,0,,,,,,,,,,3c6ffae8,5f547c8b,5574750c
